Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
2CrM7eYAT_vnEQnd2zTf6Q,Hacienda Mexican Restaurant,"Restaurants, Mexican",4.0,"A lot of proud history. Service and menu not too big as Mexican themed restaurants can be. Very good service, fresh and comfortable environment.",0,0,0,2020-01-14,jfE_PBbUfwTKTt2fhPD4tg,Saint Louis,AZ,38.6070357,-90.3719208,9748 Manchester Rd,Positivo
nEaTbGFlU7d9eLU2kl6KBw,Taqueria El Pueblito,"Mexican, Latin American, Restaurants",4.0,Good food. Great service. The food was hot and authentic mexican food.,0,0,0,2020-02-20,MF_QXnsEnDsOUAFgPr1h6w,Tucson,PA,32.2640462911,-110.9444002938,"1800 E Fort Lowell Rd, Ste A156",Positivo
zhg9prrh_mc-mH5m1Vw7iw,Kenji's,"Hawaiian, Restaurants, Barbeque, Asian Fusion, Food, Food Stands, Food Trucks, Mexican, Tacos",4.0,"I'm so glad these guys have a restaurant now!!! 
Lunch time rush gets a little bit busy, so I recommend ordering ahead. 
Otherwise food is super awesome, I love their Mac salad. It's the perfect side dish (perfect balance of not sweet but not too salty). BBQ chicken plate is always a ""go-to""!  Never disappoints.",0,0,1,2020-01-25,73qzZMZwrrRr9ktir2HUIQ,Reno,LA,39.4786631,-119.7635039,"3940 Spring Dr, Ste 6",Positivo
u6P6I5PZnSlnILY5nFWBJA,Calle Tepa,"Beer, Wine & Spirits, Mexican, Food, Restaurants",5.0,"Everything I have tried here has been excellent. Two  items stand out to me as offering something uncommon and particularly worth mentioning. First, the red enchilada sauce has a subtle note of spices, I believe I taste Mexican cinnamon, that is simply delightful. Second, you can order any taco crisped on the grille if you order it ""Tepa Style."" I believe the flour tortillas for the tacos are homemade, or at least local (you can also choose fresh corn tortillas for the tacos). I don't know of many places that offer a flour tortilla taco crisped up on an oiled grille but let me tell you -- it is absolutely delicious and a style of taco not to miss.

If you're looking for vegetarian options, one of the options on the menu are guacamole tacos that are very tasty, filled with their fresh guacamole.",0,0,0,2020-02-17,c_6IU5d7zCxCGlKPKKMG8g,Tucson,FL,32.2220412599,-110.8609629602,6151 E Broadway,Positivo
a_oRfgkNFnulTada--P_Tg,Sonoran Brunch Company,"Restaurants, Mexican, Breakfast & Brunch",5.0,Came here on a whim and was definitely not disappointed. It's always stressful going into a restaurant with a baby not knowing how they will react to the environment but the friendly staff made us very comfortable and helped us with anything we needed. Not to mention everything we ate was amazing.,0,0,0,2020-02-09,VL2nkQhCbgO8_T_Arc1Q5w,Tucson,PA,32.2080034551,-110.8415143936,1060 S Kolb Rd,Positivo
62TxD9SH2yPtrE3jAUBpFA,Tito's Mexican Restaurant - Berry Farms,"Restaurants, Mexican, Historical Tours, Seafood, Sports Bars, Nightlife, Bars, Tours, Hotels & Travel",5.0,"Can't beat the food, the drinks, the service, the environment. Probably there an average of 2x a week.",0,0,0,2020-01-03,SgscqcCfGMMgBb-Lk3Wkmg,Franklin,MO,35.8624928,-86.8452882,"4001 Hughes Crossing, Ste 111",Negativo
4E6kHJ7yxDpu43L8he6F7A,La Casita Taqueria,"Mexican, Restaurants",4.0,"We ate here for lunch today, and it was absolutely delicious! We had mushroom and pork tacos, cucumber salad and kale salad. Yum!!!! If you haven't eaten here, I would encourage you to give it a try. Plus, the folks are really friendly and hospitable.",0,0,0,2020-03-14,MnWtbwxa2_6JVYdRl7RNnA,New Orleans,FL,29.9493531,-90.1326987,8400 Oak St,Positivo
6QdNnDByGLiyfsrGPUSaMg,La Presa Mexican Bar and Grill,"Mexican, Restaurants",5.0,"Amazing food & amazing service! I love the bar/family seating separation as well as the patio. Bar area has numerous TVs & always has a game or games on. The staff is very friendly & treats everyone like a ""regular"" - families & individuals alike.",1,0,0,2020-01-01,opSWVYU3O99mjgr4byKvvw,Plainfield,PA,39.6792836502,-86.3705822706,5012 Cambridge Way,Positivo
cRvoGf7krkQKF85UvOQo_A,Chihuahua's Cantina & Grill,"Mexican, Restaurants, Nightlife, Breakfast & Brunch, Cocktail Bars, Bars",5.0,I love when you can taste classic taqueria cooking with a nice experienced chef's spin on each plate. The drinks have obviously have spared no expense in creating the pours that go down so easy. Everything is so decently priced. Live band occasionally and it is so great for large parties. My family had the same server I did on my last visit and she did amazing. This is our go to Mexican food night out with the family. Ayla is our favorite.,1,0,1,2020-02-17,UxyQsn_bm4611izFPGFAVA,Reno,FL,39.4617413199,-119.7822248295,"7111 S Virginia St, Ste C",Positivo
-1EGqUQFBmGEp76CE-Zk4Q,Victor's Taco Shop,"Restaurants, Mexican, Tacos",4.0,"I tried this when it was Oscar's and decided it was meh and that I would not be back. So, recently had a craving for nachos and tried out Victor's. Well, let me just say I got the shrimp nachos for less than $8 and these would have cost $25 somewhere else for all the shrimp they gave me. I was impressed!! They also use fresh jalapenos, which I LOVE so I got a whole extra side of those and these nachos lit me up right! They don't melt the cheese on the nachos so it was odd to eat cold shredded cheese on the chips, and that is the only reason they did not get 5 stars. I am a lover of nachos and mexican food and I will be back to Victor's.",0,0,0,2020-02-16,bYcHF1ymL9iEZ8aG9C1oLA,Nashville,IN,36.0729541,-86.926864,273 Hicks Rd,Positivo
K6hAv8V2cTuXQtU3VHAD6w,Tres Jalapenos,"Mexican, Restaurants",5.0,Best fresh sweet tea ever!! Amazing food and amazing price. I'll be going again! Thank you. Nice staff and fast delivery during COVID!,0,0,0,2020-05-07,zEWNsid_JvgbRROWY3ReFQ,Philadelphia,PA,39.9384274,-75.1561557,901 S 8th St,Positivo
ZLhu-sAejh5yGd8aV9zcGQ,Catrinas Tacos and Tequila,"Seafood, Diners, Food, Beer, Wine & Spirits, Restaurants, Tacos, Nightlife, Mexican, Bars",5.0,"The whole fried snapper is wonderful! Great food, great service and authentic ambiance.",0,0,0,2020-02-15,Vq2dhc4xN4F6mXmk4_Z_qg,Tampa,MO,27.9570538235,-82.4828053211,1611 N Howard Ave,Positivo
ntJxIuRdiH-Q1nViWNcWaQ,El Beso,"Bars, Restaurants, Nightlife, Mexican, Latin American",5.0,"My favourite Mexican restaurant in Edmonton! The drinks, food and service are actually incredible! The Paloma and Zen ruins are my favourite drinks! The queso is so unreal and I'm not even a cheese lover. Elsa elevates the experience with how she goes above and beyond to make sure you're having the best time. Tyler is an amazing bartender as well and is so knowledgeable.",0,0,0,2020-01-26,Vcp7BuPsOdGz_RJCX5MRRw,Edmonton,TN,53.541118,-113.500118,10432 Jasper Avenue,Positivo
92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,"Mexican, Restaurants, Grocery, Food",5.0,One of the best veggie burritos I've ever had. Definitely authentic Mexican flavors and ingredients that I haven't experienced elsewhere in the US.,0,0,0,2020-02-29,E6VdxzdBxyFkPez2NLAIfw,Carpinteria,MO,34.4020972,-119.5278769,4502 Carpinteria Ave,Positivo
ftV6GGm1dB47vj3nf-UeIg,La Cocinita,"Restaurants, Latin American, Event Planning & Services, Venezuelan, Caterers, Mexican",5.0,"This was a fantastic find! We hit up the Pythian Market close to our hotel and this food hall didn't disappoint. La Cocinita is right in the center of the food hall. 

My husband got the pulled pork tacos (right of photo) and they were delicious! Fresh and bright veggies and wonderful flavor. 

I got the El Pabellon Arepas and they were just mouthwatering. The sweetness of the plantains matched perfectly with the savory beef. 

Amazing filling meal for a super affordable price. A must try!",0,0,0,2020-01-08,o9rDja9fa8jKd23mA_tz1w,New Orleans,FL,29.953553,-90.074824,"234 Loyola Ave, Ste 8",Positivo
29Ok6gZ4JWBKshs0R0M-ZQ,El Cisne Restaurant,"Mexican, Bars, Breakfast & Brunch, Restaurants, Nightlife",5.0,Wonderfully authentic Mexican food. The chicken mole is out of this world. We've been getting take lately with all the stay-at-home orders. They are very generous in their to-go portions just like when dining in. It's the best Mexican food north of Speedway!,4,1,3,2020-04-11,iIZxL_saR2aRXzIdWLsbmQ,Tucson,FL,32.309777,-110.891661,4717 E Sunrise Dr,Positivo
GGWC0gs60EapnozzGFEKIw,Taco Bus,"Restaurants, Food Trucks, Mexican, Food",3.0,"I am a huge fan of taco bus from the days when it was only in Hillsborough. When I saw it opened a location at handy I was excited. The food is still good but I think the staff could be a little less rude and pretend to care. 
The food is good but the experience is not. 3 stars",0,0,0,2020-02-08,jJoTZ2j7SOrpAkB0LzI1aQ,Tampa,LA,27.8933507,-82.5173839,4320 W Gandy Blvd,Positivo
91vP2e7AIvTRNPErOkKZYQ,Nixta,"Cocktail Bars, New Mexican Cuisine, Restaurants, Nightlife, Bars",5.0,"Had brunch this past weekend and it was great. The chicken and waffles were outstanding; the chicken is the ""Old Standard"" recipe and makes the whole dish work. Also had a taste of the short  rib hash which was also very tasty. Great churros to finish the meal. Will be back soon.",0,0,0,2020-01-28,4337Kvr904-doYUQtOsQ6Q,St Louis,PA,38.6200299368,-90.2560399845,1621 Tower Grove Ave,Positivo
48NW11kZQxNVlAT4toHYHQ,Corona Village,"Restaurants, Mexican",5.0,"The food was amazing and the service was great! The owner is wonderful and makes you feel at home, I highly recommend this to anyone who loves great Mexican food",0,0,0,2020-01-01,Q0295cibtk_dZ-5mL4_n0g,Boise,TN,43.6458538,-116.2428876,4334 W State St,Positivo
_7Be16X5HVe4ypieLii4Ow,Las Fuentes,"Restaurants, Mexican",5.0,"Las Fuentes is one of my favorite restaurants in St. Louis. Went here tonight and was absolutely blown away by their tacos, which I thought were fantastic. I was especially intrigued by the description underneath the taco section of the menu, in which it stated something like: ""There are very few places that actually do a taco right."" Having lived in Southern California for awhile, I figured I had an inkling as to what good tacos were, so I took them up on that challenge, absolutely! I ordered the tacos norteños, which had a nice mix of chorizo, chicken, monterey jack cheese, cilantro, and the usual. Well if those weren't some of the best tacos that I've ever had, wow!! The tortillas were absolutely great, chorizo was mildly spicy and offered a nice kick, and the salsa verde to top it all off truly made the taco. Yup I was pretty much in heaven, that's how good it was! My wife was also very pleased with her New Mexico chicken, which was extremely moist, delicious, and full of tremendous flavor. She commented many times about the positive, happy atmosphere and the delicious food- we had a great time! Our kids enjoyed their kids' meals as well, and no one left hungry or in a bad mood whatsoever. Much of that can be attributed to the awesomeness of our server Mel, who was very kind, attentive, and provided excellent service. We will most certainly be back!",0,0,0,2020-01-25,AyTw6s5VNDuxawNUdNAbhw,Florissant,IN,38.798051,-90.335613,680 N US Hwy 67,Positivo
T-xYMAkdNlMPCGqWAH3mwg,Kalbi Taco Shack,"Sandwiches, Barbeque, Bubble Tea, Asian Fusion, Restaurants, Food, Tacos, Mexican, Korean, Vegetarian",5.0,So delicious! I dream about the sweet and spicy pork burrito + Vietnamese iced coffee.,0,0,0,2020-01-01,YN1ErbQOZB1_F7NpY5BHWw,St Louis,IN,38.6332505175,-90.2402297,3730 Foundry Way,Positivo
nXJzfrrR0GAeCm1fUxTapQ,Lolis Mexican Cravings,"Mexican, Restaurants",5.0,Tamales are amazing and tacos are tops in the city right now. Tomatillo Sauce is amazing and their red sauce for tamales is amazing.,0,0,0,2020-01-21,K0sQesM17RL2HnRc2whZdQ,Tampa,PA,27.893474,-82.499612,"3324 W Gandy Blvd, Ste 2",Positivo
T4xxJOwAEzwMupvvf1QduQ,Capital Tacos,"Mexican, New Mexican Cuisine, Tex-Mex, Tacos, Restaurants",5.0,"Capital Tacos is so delicious, try the Mc-Yum-Yum taco!  The taco of the month is always great to try out too, I wish it would stay on the menu full time it's so good. They cook everything fresh to order with the best ingredients. We ate here tonight and an employee gave us free queso because they forgot to give us our chips. That is top notch customer service and they went way above in beyond! We love Capital Tacos, thank you!",0,0,0,2020-03-04,H4WDvM3OT2Pv3sgZyTOffw,Saint Petersburg,FL,27.8195787,-82.6390403,5226 4th St N,Positivo
GsiS-voyfSYHoZ0GMHgavA,Taquitos Mexican,"New Mexican Cuisine, Restaurants, Mexican, Tacos",5.0,"All I can say it the hot, fresh & tasty authentic Mexican fare coupled with the fast & friendly service keeps us coming again and again. We love starting with the Queso & Chips and a side of Eloté (Mexican Street Corn) before our main dish. The ""El Vegitariano"" is our regular favorite but we occasionally get side-tracked with the ""Chile Relleno"" or Enchiladas or Tamales...
The ""Churros"" stuffed with caramel and dusted in brown sugar & cinnamon is our Happy Ending.",1,0,0,2020-10-22,zFK4umvlN9kvxdufqZ05UQ,St Petersburg,PA,27.8144038252,-82.7730111,9617 Bay Pines Blvd,Positivo
Faog49Gh5vUudIhUqI9m2A,La Canasta Mexican Food,"Restaurants, Tacos, Tex-Mex, Mexican",5.0,"Stopped in here on a whim a couple weeks ago actually but, let me tell you...I can't get this place out of my mind. Fresh tortilla chips and salsa verde get us off to a great start, as there are tiny pieces of avocado in the salsa and the chips were fresh! Ordered the chicken and carnitas soft tacos. I get mine traditional style which is with just cilantro and onions and a little spritz of lime. So flavorful! Washed it down with a Sidral (apple soda) and I was a very happy camper. Will definitely be back, hopefully on Taco Tuesday when tacos are discounted.",2,0,3,2020-01-31,pWhaWrBMYyykptjvCO_60A,Philadelphia,IN,39.918652,-75.1539794,2341 S 4th St,Positivo
Z2_-rlxyXQsqcGXChydhlA,La Guera Mexican Grill,"Restaurants, Mexican",5.0,"This place is my go  to Mexican spot  and  OMG it is my fav.  Food is always delicious, affordable, and dependable. I am always happy with every order. From enchiladas, to tortas, and even their salsa - i love it all.",0,0,0,2020-11-20,o1QmQ7mRdYGP6fWStdrwEA,Upper Darby,MO,39.959894,-75.2636854,132 Garrett Rd,Positivo
vcm1HksU2afxl3us2oQt-Q,Guadalajara Grill Mexican Restaurant,"Restaurants, Latin American, Mexican",5.0,"Love getting carry out from here.  Fast, usually 15 minutes from order to pick up.  It's always fresh, hot, and delicious.",0,0,0,2020-05-18,Bty0Q3hCncZwRF7z90nTzQ,Indianapolis,TN,39.7753199,-85.9918234,9918 E Washington St,Positivo
_8MkUoObdLpakXbCobbKxA,Pure Eatery,"Nightlife, Cocktail Bars, Sandwiches, Beer, Wine & Spirits, Restaurants, Food, Vegan, Bars, Vegetarian, Mexican, Tacos, Cafes",5.0,"The food was amazing !  I ordered the mushroom spinach sandwich and it was fresh and so good,  my husband ate the beef kabobs and he said they were really good.  Service was excellent and we will be back definitely!! Highly recommended",0,0,1,2020-02-02,XWaUTyFzZNhNsy3haToj9Q,Indianapolis,FL,39.7527336,-86.1408623,"1043 Virginia Ave, Ste 3",Positivo
W-qxgFKtw8TlibinTp5cYw,Momo's,"Restaurants, Tacos, Nightlife, Mexican, Bars, Beer Bar, Sports Bars",5.0,"Nice little place. The food was really good as well as the staff.  The only not so good thing was the rice. It was pretty dry.  But the cheese enchiladas, cheese quesadillas and street tacos were so good!!",1,1,1,2020-03-07,cMBBdTgE_--eCakk7nMbVA,Tucson,PA,32.2275849,-110.9441671,1838 E 6th St,Positivo
CeYdbIeXDf6oZXxJXPrfqA,Loco Mexican Restaurant & Cantina,"Mexican, Restaurants",3.0,"I have been at this location quite often! That being said, I was not impressed with our server, he acted like he was being put out to refill our drinks and one of our party had Fajitas and it took 10 minutes or more to get wraps for his fajitas! It was not something that made me want to go back anytime soon. Especially with so many Mexican restaurants out here!
I think we'll give it a month or so before we try again",0,0,0,2020-07-27,nCxQBeMYGfTOR-O6KFsegQ,Indianapolis,IN,39.7521592,-86.1351458,1417 Prospect St,Positivo
OkyiiyLbPCM0HVGp3jps2Q,El Jaliciense Mexican Restaurant,"Health Markets, Food, Specialty Food, Restaurants, Mexican",5.0,"Hole in the wall restaurant that doesn't get as much attention as it's hipster neighbor, El Feugo. Always great food and an actual family owned place. Bistec Mexicano is exceptional. Never had a bad experience!",0,1,0,2020-07-03,D9Y7-4QitarC0_YU6jfGbA,Nashville,TN,36.2072781,-86.736221,3225 Gallatin Pike,Positivo
qSy3Ue3KlzFFXBKwZTbofg,Fort Taco,"Restaurants, Mexican",4.0,"Two street tacos tasted just-made fresh. That's because, they were just made with fresh ingredients. Lots of cilantro. Yum!
Note: if you're adverse to any pepper kick, the mild sauce does contain tongue-tingling jalapeño.",0,0,0,2020-10-29,31N3UJj6j8D7zKxFaSVyXw,Saint Louis,FL,38.6115411,-90.3371705,8106 Manchester Rd,Positivo
HwKD7ow1Oa08uS-fz3B50w,Humble Taco & Margarita Bar,"Mexican, Tacos, Restaurants, Nightlife, Tex-Mex, Bars, Cocktail Bars",5.0,"I made my way to Humble Taco & Margarita Bar in Greenwood.  Opening day for them was March 1st.  The place was very busy!  If you're looking for a ""twist"" to tacos, this is the place to go.  We were promptly served chips and salsa.  We ordered the border balls as an appetizer.  These are chorizo rice cheddar fritters with a dunk sauce.  Very good!  I ordered two of their signature tacos.  One was the fried avocado crunch.  It's a mexed slaw, pico de gallo, a dunk sauce drizzle and a large slice of fried avocado.  The other was the willie good taco.  It has a chili lime fried flour shell, with chorizo, queso, mexed slaw and a hour taco sauce.  I meant to try the roasted tex-mex street corn and completely forgot to order it.  Oh well .... there's always the next time!  We had to try one of their margaritas.  My guest got the Tango Tang which is made out of real Tang, orange soda and fresh lime.  It was very good and refreshing.  I was a bit more adventurous and got the Habanero Mango.  Wowzer!  First time for a spicy margarita and let me just tell ya ..... sip it slowly!  LOL  I saved room for dessert because I had heard so much about the Key Lime Cheesecake Chimi.  My oh my ..... to die for!  I think this restaurant is going to do well, judging by their food selections and the number of patrons today.",1,0,1,2021-03-17,fzaDKIN-55EysWO1aRFd6A,Greenwood,FL,39.6141740325,-86.1569594043,"172 Melody Ave, Ste A-2",Positivo
kOOiEcy0UaWLwCPgZ95nmg,Tower Taco,"Food, Restaurants, Coffee & Tea, Seafood, Tacos, Barbeque, Mexican, Vegetarian",5.0,"My favorite Mexican takeout spot! Their portions are GE-NE-RO-US. You have been warned. My boyfriend took down their California Burrito in one sitting and I can never look at him the same way again. I love their Camarones a la Diabla, with its juicy, flavorful shrimp and chipotle sauce! Service is quick and thoughtful, and staff is always kind. Surprisingly I have always managed to find parking on this street, even on a busy day! Love the location, and looking forward to utilizing their patio in warmer weather.",1,0,1,2020-03-31,DNL1VWPiV1F6hi962gvAug,Saint Louis,IN,38.5947812,-90.2363579,3147 Cherokee St,Positivo
aqOGOhgBFarNdOn7XSAqyg,El Rey Azteca,"Mexican, Restaurants",4.0,"About the only thing to eat near my office...so I eat there a good bit.  The food is good if you order the right things, but they kill you with any add-on at $1 per request.  If you ask them for a little sour cream or cilantro, they bring you a bowl of them and charge a $1 for each.  Too much and too pricey!",0,0,0,2020-06-12,lysjsaBWaa0mwMElCV5lqQ,Whites Creek,TN,36.2776661,-86.795216,7541 Old Hickory Blvd,Positivo
OXDo1mHlp2Io3CM6a1aB1w,Seoul Taco,"Restaurants, Asian Fusion, Food, Mexican, Food Trucks, Korean",5.0,Seoul Taco got me eating meat because i love the nachos bugoi Its so . The chips are fresher than any I've tasted and so crispy and crunchy. The kimchi adds a flavor you never thought that nachos needed. I love it the contrast of the chip the sauce the kimchi and queso.... absolutely delicious for lunch snack or dinner. The staff in the Delmar loop are so welcoming and helpful in every way. I love me some i Seoul Taco unique in its take on the Nachoe!!!,0,0,0,2020-08-03,Toy73t5mztBjB6XxRM3wYw,Saint Louis,PA,38.6564316,-90.3075823,6665 Delmar Blvd,Positivo
Q_fusIQX931EFF4lNX7G8A,Los Agaves Grill,"Nightlife, Restaurants, Mexican, Bars",4.0,"We love this place. Every thing is hot, cooked to order, and tastes awesome. The salsa was hotter than normal, so I ordered guacamole......it was wonderful. Full of chunky veggies, lots of flavor. The taco salad bowl actually had flavor, not just a deep fried tortilla. Very crispy. There were lots of veggies in it, but it did lack lettuce. There was a little, but I would have preferred more. The service is exceptional and we visit often.",1,0,0,2020-11-07,wSC6EzgU9bTq4aohxJVfdA,McCordsville,FL,39.8960216081,-85.917568709,5965 West Broadway,Positivo
kKEcfRj6LgnS3nfn6lvzdQ,Massimo's,"Mexican, Restaurants, Italian, French, Mediterranean",5.0,"This is the best kept secret in Tampa. It's a 5 star restaurant in a strip mall! Massimos left Armani in Tampa to start his own venue. He chose this small and unassuming place and has consistently maintained high standard of culinary delight. He has a loyal group of ""regulars"" that treat him like family. The pandemic has taken its toll. High cuisine doesn't travel well as presentation is an integral part of the experience. Massimo has adapted and has developed a safe environment for his patrons. I eat there at least twice a month. It is my go to place for any special occasion and some created just to give me an excuse to remember that good cooking is an art just like masterpiece painting and should be enjoyed slowly and with all our senses. Make sure you indulge soon .... and often!",1,0,1,2021-02-12,AGIc4OwYlb-1QZ4dH7zBEA,Palm Harbor,PA,28.061979,-82.740583,31876 US Hwy 19 N,Positivo
79sRRGDXhjRvxvBkQ4W9CQ,Jason's Mexican Food,"Restaurants, Mexican",5.0,"The Raman soup special they' have today is to die for! 
We hope they keep it on the menu",0,0,0,2021-03-20,1zdhKupjUG_HclsyEZbTwQ,Tucson,LA,32.3281103,-111.0468092,6671 N Thornydale Rd,Positivo
NeAd48Rr2monn9af9vY-KQ,La Tapatia Restaurant,"Restaurants, Mexican",5.0,"We love La Tapatia so much. It is always our go to restaurant. We always get such great service, amazing portions and INCREDIBLE food! 10/10 would reccomend!",0,0,0,2020-05-28,mSHxLrc_CFppn65TmaH7ug,Boise,MO,43.5981842,-116.1860447,401 W Parkcenter Blvd,Positivo
9bh2bRGo_FQZmZciQHqYJw,La Carreta Food Truck,"Mexican, Food Trucks, Food, Tacos, Restaurants",3.0,"Good locations with friendly staff. However, I think their tacos are dry and lack in flavor nothing special.",0,0,0,2020-01-18,njssgdIRcN8GR4aWO99lBw,Sparks,TN,39.540537,-119.7532654,800 Prater Way,Positivo
nQWPadbkHFU-K6C4rhNRlA,Senor Tequila's Mexican Kitchen & Cantina,"Restaurants, Mexican",5.0,"We went here yesterday for lunch.  It was pretty quiet when we arrived but our friendly waitress quickly brought drinks, chips/salsa and menus and answered all of our questions.  After deliberating, we ordered and started chatting again and were pleasantly surprised at how quickly we received our food.  I ordered the pork verde burrito.  The pork was and tender.  My friend also enjoyed her meal.  We are planning to go back soon!!!",0,1,0,2020-01-10,C38Mnw2ZCqugxJlzkvHqXQ,Reno,LA,39.5334764,-119.7941259,1490 E 4th St,Positivo
ujM10t6IRJGA2I5mYpd8XQ,El Taco Loco,"Tacos, Restaurants, Mexican",5.0,The absolute best Mexican spot in New Orleans. The burritos and chimichangas are incredible. The ingredients are always fresh. I highly recommend the frozen margaritas. El Taco Loco is very affordable and offers great deals such as Taco Tuesdays. I could eat here every single day.,0,0,0,2020-03-21,kWksE6LhKK1DwHP-akG13A,New Orleans,FL,29.9472200137,-90.1303499937,1120 S Carrollton Ave,Positivo
f7eLuUSH3Puh3Z9oo77t5w,Tostones,"Pop-Up Restaurants, Mexican, Food Trucks, Empanadas, Event Planning & Services, Caterers, Food, Caribbean, Restaurants",5.0,"A huge fan of tostones...and this is a stationary food truck committed to bringing us tostones prepared in various ways!! YESSSSS!! Absolutely delicious! Mofongo is garlicky goodness and the empanadas are delicious. Save room for the tostones nachos - if you're like me, you'll try to eat the entire order all by yourself, lol!",0,0,0,2020-07-01,ycnbR2kBlyzkybIcV4BDKA,Tampa,PA,28.0252763,-82.5556869,6822 W Waters Ave,Positivo
h8TJV8clolcjqp9aFV4OjQ,Sunny Daze Cafe,"Diners, Tex-Mex, Cafes, Breakfast & Brunch, Restaurants, American (Traditional), Mexican, Burgers",5.0,"As suggestions go, this one is worth hearing about. Tucson staples tend to have a feel and menu somewhere between soup and mix and match. I don't believe I am jaded about the food scene in Tucson, but definitely weary when someone says they have been in Tucson for ever. Companies get complacent, but I digress. The pink flamingo motif does stab you right in the eye and make you a little Leary about their ability to present food. But it's part of the shtick. Beach bumming and home cooking. Come inside and your greeted with the specials for the whole day, breakfast lunch and dinner. Unless you can read what appears to be hieroglyphs I'm not sure anyone would catch what it says without a bit of studying. 
Around the corner that reminds me of a dive bar and the place opens up to what I could only associate with the finest diner experiences of my youth. Carousel dessert stocked with cinnamon rolls, brownies and I hope pies in the afternoon. (I didn't stay that long). An ancient register, counter with every assortment of restaurant cutlery possible, for prep and placement on tables. There wasn't many people at 930am. It the staff was already running. Window to the kitchen where more than 6 people were sitting at stations head down focused. 
I was quickly grabbed and placed at a table and given menus and quickly asked about drink choices.
Waitress was friendly and interested. Gave me time to go over the menu. Now, it must be said, this menu is large. Packed with things to order, but not confusing.  It if you wear glasses. Do not forget them. The print is small. Finding something on the menu isn't that hard though. I settled for the biscuit and gravy combo. 2 eggs, 2 biscuits cut in half and 2 sausages. Side of hash browns and my wife and I shared a cinnamon roll.
Fast is not a description in this places book. Lightening is. Now, when someone says that, one might immediately think Chef Mike is on the case. Which means blah food and super duper hot. Nothing could be further from the case. This place may never win a Michelin Star, but they run the place like they mean to serve people good food fast. Everything came out quickly, I was surprised by the size of the sausages, hash browns were spot on and eggs were perfect. Biscuits and gravy were well seasoned and the extra sausage in the gravy added a nice texture. The cinnamon roll was def warmed in a microwave, but, it was warmed in the same way I would warm a donut at home a day later. It was great and really brought out the warm home feeling. It was at this point in my breakfast that I realized I was even in a restaurant instead of a diner in my home state of anywhere. The speed, sincerity, thought and I'd almost say love this place puts in the food sent me back to my childhood without even knowing it and I think that's the magic that is Sunny Days. You MUST experience it. If your missing home, go by and relive growing up and having that weekend breakfast. It is WELL worth the trip.",0,0,0,2020-03-07,hEBwkAoly8SvLQXnLI2NtA,Tucson,MO,32.1619194,-110.943748,4980 S Campbell Ave,Positivo
eKLDuhhPhA6Cii9q8FAZcA,Senorita's Mexican Taqueria,"Mexican, Restaurants",5.0,Senioritas is a breath of fresh air for Mexican food lovers in Havertown.  Love all the soups especially the chicken soup. Fajitas are phenomenal. Every meal is delicious. They get crowded on the weekends. Patience is needed. Seems to be going very well. We love it here!,0,0,0,2020-12-03,AlgEZXQ8G558T0rs0lV9yg,Havertown,FL,39.9856733,-75.3136357,101 W Eagle Rd,Positivo
WmmZFSOXFx-wrp6NpfSvjA,Chimi's Fresh-Mex,"Restaurants, Mexican",5.0,"Went for lunch Thurs at 12pm & restaurant was pretty packed with several large groups. We had to wait to be seated as cashier was busy taking to go order but once seated we were served big basket of warm thin chips & spicy salsa but not too hot just a kick! Waiter was patient while we perused menu, l ordered Lunch Menu Chicken Fajitas & came w fresh salsa, guacamole salad, beans & rice. Friend ordered Beef Enchildas & came with sides. We were both ecstatic w generous portions & my fajitas came out sizzling red n green peppers, onions, chicken moist seasoned yummy! Made 3 fajitas & had plenty left to take home & make nachos. Friend could only eat 2 beef enchiladas & half of sides so she packed up leftovers for hubby. We both loved our food, attentive server, & left full w leftovers at fair price!",0,0,0,2020-03-13,yt9OXP8IgIvXcNSAUvZbLQ,Bridgeton,FL,38.7552383794,-90.4333898792,12480 St Charles Rock Rd,Positivo
QAdaeyJlY8deDP_QbN9ycA,Chava's Mexican Restaurant,"Tex-Mex, Mexican, Restaurants",3.0,"If you're looking for a good and affordable marg, look no further! I'm not incredibly into drinking thanks to my featherweight status and face turning bright red while drinking (blessed genes, I know), but any time I come here with friends I'm always down to order a margarita (by order, I really mean split because, again, featherweight). Doesn't matter what flavor you choose, or if you want it over ice or frozen, it always tastes great. My personal favorites are the original, mango, and blueberry, but I also enjoy the other flavors when I steal sips from whatever my friends order (thanks guys). 

The food isn't bad, however I will say I'd rather go elsewhere for Mexican. There's nothing wrong with it, it just seems heavy and not as flavorful as other places I've been to. 

Everybody who works here is always very friendly and helpful, and the atmosphere of the restaurant is cozy, with wall decor that plays up the feel of the place. Price of everything is relative decent as well. Overall, definitely recommend for margaritas, kind of recommend for food.",0,0,0,2020-02-27,sILtiueheTi5Kc2gsMt4lA,Saint Louis,IN,38.6088527,-90.2054727,925 Geyer Ave,Positivo
